"Date","Year","Month","Day","Time","Site","Temp_max","Temp_min","Temp_mean","Temp_max.lag1","Temp_max.lag2","Temp_max.lag3","Temp_min.lag1","Temp_min.lag2","Temp_min.lag3","Temp_mean.lag1","Temp_mean.lag2","Temp_mean.lag3","Variety","LT50","LT90","LT10","Measurement","cherry_model_raw","cherry_model","cherry_model_final","Sweetheart_cherry_model","cherry_model_accumulated","Sweetheart_cherry_forcingBB","Sweetheart_cherry_forcingBB_final","Sweetheart_cherry_forcingBB_final_log","Sweetheart_cherry_model_forcingBB"
2021-11-10,2021,11,10,"12:00:00","Slater",7.44,0.96,3.27,6.89,7.39,7.44,4.09,-0.12,0.99,5.03,4.02,4.34,"Sweetheart",-10.82,-14.33,-7.26,"DTA",0.9986,8.3155,733.3574,0,733.3574,0,0,2.3026,0
2021-11-11,2021,11,11,"12:00:00","Slater",6.18,2.18,4.11,7.44,6.89,7.39,0.96,4.09,-0.12,3.27,5.03,4.02,NA,NA,NA,NA,NA,0.9968,32.2061,757.248,0,757.248,0,0,2.3026,0
2021-11-12,2021,11,12,"12:00:00","Slater",8.3,3.17,6.55,6.18,7.44,6.89,2.18,0.96,4.09,4.11,3.27,5.03,NA,NA,NA,NA,NA,0.9018,55.7753,780.8171,0,780.8171,0,0,2.3026,0
2021-11-13,2021,11,13,"12:00:00","Slater",7.72,3.38,5.37,8.3,6.18,7.44,3.17,2.18,0.96,6.55,4.11,3.27,NA,NA,NA,NA,NA,0.9659,79.255,804.2968,0,804.2968,0,0,2.3026,0
2021-11-14,2021,11,14,"12:00:00","Slater",8.42,3.7,6.02,7.72,8.3,6.18,3.38,3.17,2.18,5.37,6.55,4.11,NA,NA,NA,NA,NA,0.9461,102.7973,827.8392,0,827.8392,0,0,2.3026,0
2021-11-15,2021,11,15,"12:00:00","Slater",14.67,5.2,8.3,8.42,7.72,8.3,3.7,3.38,3.17,6.02,5.37,6.55,NA,NA,NA,NA,NA,0.1578,124.5705,849.6124,0,849.6124,0,0,2.3026,0
2021-11-16,2021,11,16,"12:00:00","Slater",4.45,-0.76,1.68,14.67,8.42,7.72,5.2,3.7,3.38,8.3,6.02,5.37,NA,NA,NA,NA,NA,1,144.0937,869.1356,0,869.1356,0,0,2.3026,0
2021-11-17,2021,11,17,"12:00:00","Slater",0.74,-3.36,-1.07,4.45,14.67,8.42,-0.76,5.2,3.7,1.68,8.3,6.02,NA,NA,NA,NA,NA,1,161.0937,886.1356,0,886.1356,0,0,2.3026,0
2021-11-18,2021,11,18,"12:00:00","Slater",1.32,-0.7,0.16,0.74,4.45,14.67,-3.36,-0.76,5.2,-1.07,1.68,8.3,NA,NA,NA,NA,NA,1,185.0937,910.1356,0,910.1356,0,0,2.3026,0
2021-11-19,2021,11,19,"12:00:00","Slater",2.53,-1.01,0.79,1.32,0.74,4.45,-0.7,-3.36,-0.76,0.16,-1.07,1.68,NA,NA,NA,NA,NA,1,209.0937,934.1356,0,934.1356,0,0,2.3026,0
2021-11-20,2021,11,20,"12:00:00","Slater",2.21,-3.01,-0.41,2.53,1.32,0.74,-1.01,-0.7,-3.36,0.79,0.16,-1.07,NA,NA,NA,NA,NA,1,228.0937,953.1356,0,953.1356,0,0,2.3026,0
2021-11-21,2021,11,21,"12:00:00","Slater",3.38,0.69,1.85,2.21,2.53,1.32,-3.01,-1.01,-0.7,-0.41,0.79,0.16,NA,NA,NA,NA,NA,1,252.0937,977.1356,0,977.1356,0,0,2.3026,0
2021-11-22,2021,11,22,"12:00:00","Slater",5.64,0.77,2.78,3.38,2.21,2.53,0.69,-3.01,-1.01,1.85,-0.41,0.79,NA,NA,NA,NA,NA,1,276.0936,1001.1354,0,1001.1354,0,0,2.3026,0
2021-11-23,2021,11,23,"12:00:00","Slater",1.91,-0.62,0.67,5.64,3.38,2.21,0.77,0.69,-3.01,2.78,1.85,-0.41,NA,NA,NA,NA,NA,1,300.0923,1025.1341,0,1025.1341,0,0,2.3026,0
2021-11-24,2021,11,24,"12:00:00","Slater",2.1,-2.02,-0.02,1.91,5.64,3.38,-0.62,0.77,0.69,0.67,2.78,1.85,NA,NA,NA,NA,NA,1,323.0923,1048.1341,0,1048.1341,0,0,2.3026,0
2021-11-25,2021,11,25,"12:00:00","Slater",6.56,2.18,4.6,2.1,1.91,5.64,-2.02,-0.62,0.77,-0.02,0.67,2.78,NA,NA,NA,NA,NA,0.9985,347.0904,1072.1323,0,1072.1323,0,0,2.3026,0
2021-11-26,2021,11,26,"12:00:00","Slater",6.58,2.45,4.19,6.56,2.1,1.91,2.18,-2.02,-0.62,4.6,-0.02,0.67,NA,NA,NA,NA,NA,0.9989,371.0511,1096.093,0,1096.093,0,0,2.3026,0
2021-11-27,2021,11,27,"12:00:00","Slater",3.88,1.24,2.67,6.58,6.56,2.1,2.45,2.18,-2.02,4.19,4.6,-0.02,NA,NA,NA,NA,NA,1,395.029,1119,1,1120.0709,0,0,2.3026,1
2021-11-28,2021,11,28,"12:00:00","Slater",9.24,3.51,6.3,3.88,6.58,6.56,1.24,2.45,2.18,2.67,4.19,4.6,NA,NA,NA,NA,NA,0.9498,418.9435,1119,1,1143.9853,0.0946,0.2543,2.3277,1
2021-11-29,2021,11,29,"12:00:00","Slater",9.09,4.32,6.76,9.24,3.88,6.58,3.51,1.24,2.45,6.3,2.67,4.19,NA,NA,NA,NA,NA,0.9584,441.2509,1119,1,1166.2928,0.0927,1.8766,2.4746,1
2021-11-30,2021,11,30,"12:00:00","Slater",11.56,7.14,8.95,9.09,9.24,3.88,4.32,3.51,1.24,6.76,6.3,2.67,"Sweetheart",-13.72,-15.5,-10.63,"DTA",0.9517,462.7687,1119,1,1187.8106,0.0942,3.989,2.6383,1
2021-12-01,2021,12,1,"12:00:00","Slater",19.08,9.53,13.66,11.56,9.09,9.24,7.14,4.32,3.51,8.95,6.76,6.3,NA,NA,NA,NA,NA,-0.5,472.3118,1119,1,1197.3536,0.4469,7.8863,2.884,1
2021-12-02,2021,12,2,"12:00:00","Slater",11.95,3.7,8.14,19.08,11.56,9.09,9.53,7.14,4.32,13.66,8.95,6.76,NA,NA,NA,NA,NA,0.8343,477.8935,1119,1,1202.9353,0.1123,13.6138,3.1618,1
2021-12-03,2021,12,3,"12:00:00","Slater",3.3,0.08,1.67,11.95,19.08,11.56,3.7,9.53,7.14,8.14,13.66,8.95,NA,NA,NA,NA,NA,1,500.8333,1119,1,1225.8751,0,15.4541,3.2369,1
2021-12-04,2021,12,4,"12:00:00","Slater",1.21,-1.84,0.01,3.3,11.95,19.08,0.08,3.7,9.53,1.67,8.14,13.66,NA,NA,NA,NA,NA,1,524.8333,1119,1,1249.8751,0,15.4541,3.2369,1
2021-12-05,2021,12,5,"12:00:00","Slater",0.08,-4.08,-2.07,1.21,3.3,11.95,-1.84,0.08,3.7,0.01,1.67,8.14,NA,NA,NA,NA,NA,1,543.8333,1119,1,1268.8751,0,15.4541,3.2369,1
2021-12-06,2021,12,6,"12:00:00","Slater",-1.87,-4.53,-3.27,0.08,1.21,3.3,-4.08,-1.84,0.08,-2.07,0.01,1.67,NA,NA,NA,NA,NA,0,547.8333,1119,1,1272.8751,0,15.4541,3.2369,1
2021-12-07,2021,12,7,"12:00:00","Slater",0.85,-3.12,-1.43,-1.87,0.08,1.21,-4.53,-4.08,-1.84,-3.27,-2.07,0.01,NA,NA,NA,NA,NA,1,552.8333,1119,1,1277.8751,0,15.4541,3.2369,1
2021-12-08,2021,12,8,"12:00:00","Slater",1.29,-2.02,-0.39,0.85,-1.87,0.08,-3.12,-4.53,-4.08,-1.43,-3.27,-2.07,NA,NA,NA,NA,NA,1,576.8333,1119,1,1301.8751,0,15.4541,3.2369,1
2021-12-09,2021,12,9,"12:00:00","Slater",1.26,-4.65,-2.15,1.29,0.85,-1.87,-2.02,-3.12,-4.53,-0.39,-1.43,-3.27,NA,NA,NA,NA,NA,1,591.8333,1119,1,1316.8751,0,15.4541,3.2369,1
2021-12-10,2021,12,10,"12:00:00","Slater",2.02,-5.88,-2.88,1.26,1.29,0.85,-4.65,-2.02,-3.12,-2.15,-0.39,-1.43,NA,NA,NA,NA,NA,1,598.8333,1119,1,1323.8751,0,15.4541,3.2369,1
2021-12-11,2021,12,11,"12:00:00","Slater",5.92,1.15,3.73,2.02,1.26,1.29,-5.88,-4.65,-2.02,-2.88,-2.15,-0.39,NA,NA,NA,NA,NA,0.9984,621.8314,1119,1,1346.8733,0.0726,15.5922,3.2423,1
2021-12-12,2021,12,12,"12:00:00","Slater",3.19,-1.64,0.54,5.92,2.02,1.26,1.15,-5.88,-4.65,3.73,-2.88,-2.15,NA,NA,NA,NA,NA,1,645.8269,1119,1,1370.8687,0,15.8073,3.2507,1
2021-12-13,2021,12,13,"12:00:00","Slater",2.45,0.16,1.41,3.19,5.92,2.02,-1.64,1.15,-5.88,0.54,3.73,-2.88,NA,NA,NA,NA,NA,1,669.8269,1119,1,1394.8687,0,15.8073,3.2507,1
2021-12-14,2021,12,14,"12:00:00","Slater",0.77,-3.9,-0.5,2.45,3.19,5.92,0.16,-1.64,1.15,1.41,0.54,3.73,NA,NA,NA,NA,NA,1,693.8269,1119,1,1418.8687,0,15.8073,3.2507,1
2021-12-15,2021,12,15,"12:00:00","Slater",-0.14,-3.45,-1.77,0.77,2.45,3.19,-3.9,0.16,-1.64,-0.5,1.41,0.54,NA,NA,NA,NA,NA,1,701.8269,1119,1,1426.8687,0,15.8073,3.2507,1
2021-12-16,2021,12,16,"12:00:00","Slater",0.11,-4.26,-1.32,-0.14,0.77,2.45,-3.45,-3.9,0.16,-1.77,-0.5,1.41,NA,NA,NA,NA,NA,1,724.8269,1119,1,1449.8687,0,15.8073,3.2507,1
2021-12-17,2021,12,17,"12:00:00","Slater",-4.29,-10.16,-7.51,0.11,-0.14,0.77,-4.26,-3.45,-3.9,-1.32,-1.77,-0.5,NA,NA,NA,NA,NA,0,731.8269,1119,1,1456.8687,0,15.8073,3.2507,1
2021-12-18,2021,12,18,"12:00:00","Slater",-1.33,-7.06,-4,-4.29,0.11,-0.14,-10.16,-4.26,-3.45,-7.51,-1.32,-1.77,NA,NA,NA,NA,NA,1,733.8269,1119,1,1458.8687,0,15.8073,3.2507,1
2021-12-19,2021,12,19,"12:00:00","Slater",-0.54,-6.71,-3.35,-1.33,-4.29,0.11,-7.06,-10.16,-4.26,-4,-7.51,-1.32,NA,NA,NA,NA,NA,1,739.8269,1119,1,1464.8687,0,15.8073,3.2507,1
2021-12-20,2021,12,20,"12:00:00","Slater",-3.81,-8.76,-5.97,-0.54,-1.33,-4.29,-6.71,-7.06,-10.16,-3.35,-4,-7.51,NA,NA,NA,NA,NA,0,742.8269,1119,1,1467.8687,0,15.8073,3.2507,1
2021-12-21,2021,12,21,"12:00:00","Slater",-5.95,-11.72,-8.48,-3.81,-0.54,-1.33,-8.76,-6.71,-7.06,-5.97,-3.35,-4,"Sweetheart",-19.11,-21.07,-16.73,"DTA",0,742.8269,1119,1,1467.8687,0,15.8073,3.2507,1
2021-12-22,2021,12,22,"12:00:00","Slater",0.52,-5.7,-2.26,-5.95,-3.81,-0.54,-11.72,-8.76,-6.71,-8.48,-5.97,-3.35,NA,NA,NA,NA,NA,0,742.8269,1119,1,1467.8687,0,15.8073,3.2507,1
2021-12-23,2021,12,23,"12:00:00","Slater",2.96,-2.02,0.83,0.52,-5.95,-3.81,-5.7,-11.72,-8.76,-2.26,-8.48,-5.97,NA,NA,NA,NA,NA,1,766.8269,1119,1,1491.8687,0,15.8073,3.2507,1
2021-12-24,2021,12,24,"12:00:00","Slater",-1.96,-5.51,-3.03,2.96,0.52,-5.95,-2.02,-5.7,-11.72,0.83,-2.26,-8.48,NA,NA,NA,NA,NA,1,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-25,2021,12,25,"12:00:00","Slater",-6.2,-12.9,-9.29,-1.96,2.96,0.52,-5.51,-2.02,-5.7,-3.03,0.83,-2.26,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-26,2021,12,26,"12:00:00","Slater",-13.31,-18.92,-16.25,-6.2,-1.96,2.96,-12.9,-5.51,-2.02,-9.29,-3.03,0.83,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-27,2021,12,27,"12:00:00","Slater",-17.99,-20.88,-19.45,-13.31,-6.2,-1.96,-18.92,-12.9,-5.51,-16.25,-9.29,-3.03,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-28,2021,12,28,"12:00:00","Slater",-13.77,-17.86,-16.21,-17.99,-13.31,-6.2,-20.88,-18.92,-12.9,-19.45,-16.25,-9.29,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-29,2021,12,29,"12:00:00","Slater",-13.16,-15.35,-14.28,-13.77,-17.99,-13.31,-17.86,-20.88,-18.92,-16.21,-19.45,-16.25,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-30,2021,12,30,"12:00:00","Slater",-9.75,-13.66,-11.76,-13.16,-13.77,-17.99,-15.35,-17.86,-20.88,-14.28,-16.21,-19.45,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2021-12-31,2021,12,31,"12:00:00","Slater",-10.3,-14.35,-12.24,-9.75,-13.16,-13.77,-13.66,-15.35,-17.86,-11.76,-14.28,-16.21,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2022-01-01,2022,1,1,"12:00:00","Slater",-9.13,-14.24,-11.73,-10.3,-9.75,-13.16,-14.35,-13.66,-15.35,-12.24,-11.76,-14.28,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2022-01-02,2022,1,2,"12:00:00","Slater",-4.59,-10.62,-7.53,-9.13,-10.3,-9.75,-14.24,-14.35,-13.66,-11.73,-12.24,-11.76,NA,NA,NA,NA,NA,0,777.8269,1119,1,1502.8687,0,15.8073,3.2507,1
2022-01-03,2022,1,3,"12:00:00","Slater",0.19,-5.54,-2.63,-4.59,-9.13,-10.3,-10.62,-14.24,-14.35,-7.53,-11.73,-12.24,NA,NA,NA,NA,NA,1,780.8269,1119,1,1505.8687,0,15.8073,3.2507,1
2022-01-04,2022,1,4,"12:00:00","Slater",-2.31,-6.96,-4.88,0.19,-4.59,-9.13,-5.54,-10.62,-14.24,-2.63,-7.53,-11.73,"Sweetheart",-17.94,-20.05,-14.7,"DTA",0,786.8269,1119,1,1511.8687,0,15.8073,3.2507,1
2022-01-05,2022,1,5,"12:00:00","Slater",-6.23,-11.51,-9.2,-2.31,0.19,-4.59,-6.96,-5.54,-10.62,-4.88,-2.63,-7.53,NA,NA,NA,NA,NA,0,786.8269,1119,1,1511.8687,0,15.8073,3.2507,1
2022-01-06,2022,1,6,"12:00:00","Slater",-4.74,-12.34,-9.57,-6.23,-2.31,0.19,-11.51,-6.96,-5.54,-9.2,-4.88,-2.63,NA,NA,NA,NA,NA,0,786.8269,1119,1,1511.8687,0,15.8073,3.2507,1
2022-01-07,2022,1,7,"12:00:00","Slater",1.97,-4.41,-1.29,-4.74,-6.23,-2.31,-12.34,-11.51,-6.96,-9.57,-9.2,-4.88,NA,NA,NA,NA,NA,1,789.8269,1119,1,1514.8687,0,15.8073,3.2507,1
2022-01-08,2022,1,8,"12:00:00","Slater",-1.5,-5.98,-3.23,1.97,-4.74,-6.23,-4.41,-12.34,-11.51,-1.29,-9.57,-9.2,NA,NA,NA,NA,NA,0,802.8269,1119,1,1527.8687,0,15.8073,3.2507,1
2022-01-09,2022,1,9,"12:00:00","Slater",0.3,-5.11,-2.54,-1.5,1.97,-4.74,-5.98,-4.41,-12.34,-3.23,-1.29,-9.57,NA,NA,NA,NA,NA,1,805.8269,1119,1,1530.8687,0,15.8073,3.2507,1
2022-01-10,2022,1,10,"12:00:00","Slater",1.32,-6.39,-2.67,0.3,-1.5,1.97,-5.11,-5.98,-4.41,-2.54,-3.23,-1.29,NA,NA,NA,NA,NA,1,812.8269,1119,1,1537.8687,0,15.8073,3.2507,1
2022-01-11,2022,1,11,"12:00:00","Slater",2.24,-1.64,0.45,1.32,0.3,-1.5,-6.39,-5.11,-5.98,-2.67,-2.54,-3.23,NA,NA,NA,NA,NA,1,836.8269,1119,1,1561.8687,0,15.8073,3.2507,1
2022-01-12,2022,1,12,"12:00:00","Slater",2.4,0.99,1.71,2.24,1.32,0.3,-1.64,-6.39,-5.11,0.45,-2.67,-2.54,NA,NA,NA,NA,NA,1,860.8269,1119,1,1585.8687,0,15.8073,3.2507,1
2022-01-13,2022,1,13,"12:00:00","Slater",4.27,1.72,2.65,2.4,2.24,1.32,0.99,-1.64,-6.39,1.71,0.45,-2.67,NA,NA,NA,NA,NA,1,884.8269,1119,1,1609.8687,0,15.8073,3.2507,1
2022-01-14,2022,1,14,"12:00:00","Slater",2.37,0.99,1.54,4.27,2.4,2.24,1.72,0.99,-1.64,2.65,1.71,0.45,NA,NA,NA,NA,NA,1,908.8269,1119,1,1633.8687,0,15.8073,3.2507,1
2022-01-15,2022,1,15,"12:00:00","Slater",4.3,0.88,2.17,2.37,4.27,2.4,0.99,1.72,0.99,1.54,2.65,1.71,NA,NA,NA,NA,NA,1,932.8269,1119,1,1657.8687,0,15.8073,3.2507,1
2022-01-16,2022,1,16,"12:00:00","Slater",2.18,0.6,1.32,4.3,2.37,4.27,0.88,0.99,1.72,2.17,1.54,2.65,NA,NA,NA,NA,NA,1,956.8269,1119,1,1681.8687,0,15.8073,3.2507,1
2022-01-17,2022,1,17,"12:00:00","Slater",2.21,-1.36,0.42,2.18,4.3,2.37,0.6,0.88,0.99,1.32,2.17,1.54,"Sweetheart",-15.38,-18.31,-13.81,"DTA",1,980.8269,1119,1,1705.8687,0,15.8073,3.2507,1
2022-01-18,2022,1,18,"12:00:00","Slater",2.15,-2.04,0.12,2.21,2.18,4.3,-1.36,0.6,0.88,0.42,1.32,2.17,NA,NA,NA,NA,NA,1,1003.8269,1119,1,1728.8687,0,15.8073,3.2507,1
2022-01-19,2022,1,19,"12:00:00","Slater",1.61,-0.12,0.8,2.15,2.21,2.18,-2.04,-1.36,0.6,0.12,0.42,1.32,NA,NA,NA,NA,NA,1,1027.8269,1119,1,1752.8687,0,15.8073,3.2507,1
2022-01-20,2022,1,20,"12:00:00","Slater",3.41,-0.14,1.31,1.61,2.15,2.21,-0.12,-2.04,-1.36,0.8,0.12,0.42,NA,NA,NA,NA,NA,1,1051.8269,1119,1,1776.8687,0,15.8073,3.2507,1
2022-01-21,2022,1,21,"12:00:00","Slater",1.64,-2.83,0.01,3.41,1.61,2.15,-0.14,-0.12,-2.04,1.31,0.8,0.12,NA,NA,NA,NA,NA,1,1075.8269,1119,1,1800.8687,0,15.8073,3.2507,1
2022-01-22,2022,1,22,"12:00:00","Slater",-0.48,-3.93,-1.68,1.64,3.41,1.61,-2.83,-0.14,-0.12,0.01,1.31,0.8,NA,NA,NA,NA,NA,1,1089.8269,1119,1,1814.8687,0,15.8073,3.2507,1
2022-01-23,2022,1,23,"12:00:00","Slater",0.22,-3.69,-1.86,-0.48,1.64,3.41,-3.93,-2.83,-0.14,-1.68,0.01,1.31,NA,NA,NA,NA,NA,0,1103.8269,1119,1,1828.8687,0,15.8073,3.2507,1
2022-01-24,2022,1,24,"12:00:00","Slater",-0.37,-2.36,-1.48,0.22,-0.48,1.64,-3.69,-3.93,-2.83,-1.86,-1.68,0.01,NA,NA,NA,NA,NA,1,1121.8269,1119,1,1846.8687,0,15.8073,3.2507,1
2022-01-25,2022,1,25,"12:00:00","Slater",-1.93,-3.01,-2.46,-0.37,0.22,-0.48,-2.36,-3.69,-3.93,-1.48,-1.86,-1.68,NA,NA,NA,NA,NA,0,1131.8269,1119,1,1856.8687,0,15.8073,3.2507,1
2022-01-26,2022,1,26,"12:00:00","Slater",-1.3,-3.6,-2.31,-1.93,-0.37,0.22,-3.01,-2.36,-3.69,-2.46,-1.48,-1.86,NA,NA,NA,NA,NA,0,1132.8269,1119,1,1857.8687,0,15.8073,3.2507,1
2022-01-27,2022,1,27,"12:00:00","Slater",-1.84,-3.42,-2.79,-1.3,-1.93,-0.37,-3.6,-3.01,-2.36,-2.31,-2.46,-1.48,NA,NA,NA,NA,NA,0,1145.8269,1119,1,1870.8687,0,15.8073,3.2507,1
2022-01-28,2022,1,28,"12:00:00","Slater",0.36,-3.3,-1.9,-1.84,-1.3,-1.93,-3.42,-3.6,-3.01,-2.79,-2.31,-2.46,NA,NA,NA,NA,NA,1,1147.8269,1119,1,1872.8687,0,15.8073,3.2507,1
2022-01-29,2022,1,29,"12:00:00","Slater",0.08,-4.41,-2.59,0.36,-1.84,-1.3,-3.3,-3.42,-3.6,-1.9,-2.79,-2.31,NA,NA,NA,NA,NA,0,1158.8269,1119,1,1883.8687,0,15.8073,3.2507,1
2022-01-30,2022,1,30,"12:00:00","Slater",-1.01,-2.92,-2.07,0.08,0.36,-1.84,-4.41,-3.3,-3.42,-2.59,-1.9,-2.79,NA,NA,NA,NA,NA,1,1165.8269,1119,1,1890.8687,0,15.8073,3.2507,1
2022-01-31,2022,1,31,"12:00:00","Slater",2.05,-3.75,-0.91,-1.01,0.08,0.36,-2.92,-4.41,-3.3,-2.07,-2.59,-1.9,NA,NA,NA,NA,NA,1,1185.8269,1119,1,1910.8687,0,15.8073,3.2507,1
2022-02-01,2022,2,1,"12:00:00","Slater",1.21,-5.05,-2.47,2.05,-1.01,0.08,-3.75,-2.92,-4.41,-0.91,-2.07,-2.59,"Sweetheart",-14.91,-16.78,-12.93,"DTA",1,1194.8269,1119,1,1919.8687,0,15.8073,3.2507,1
2022-02-02,2022,2,2,"12:00:00","Slater",-4.86,-9.64,-6.4,1.21,2.05,-1.01,-5.05,-3.75,-2.92,-2.47,-0.91,-2.07,NA,NA,NA,NA,NA,0,1201.8269,1119,1,1926.8687,0,15.8073,3.2507,1
2022-02-03,2022,2,3,"12:00:00","Slater",-0.99,-7.97,-4.68,-4.86,1.21,2.05,-9.64,-5.05,-3.75,-6.4,-2.47,-0.91,NA,NA,NA,NA,NA,0,1201.8269,1119,1,1926.8687,0,15.8073,3.2507,1
2022-02-04,2022,2,4,"12:00:00","Slater",1.18,-5.02,-1.94,-0.99,-4.86,1.21,-7.97,-9.64,-5.05,-4.68,-6.4,-2.47,NA,NA,NA,NA,NA,1,1208.8269,1119,1,1933.8687,0,15.8073,3.2507,1
2022-02-05,2022,2,5,"12:00:00","Slater",1.97,-3.06,-1,1.18,-0.99,-4.86,-5.02,-7.97,-9.64,-1.94,-4.68,-6.4,NA,NA,NA,NA,NA,1,1226.8269,1119,1,1951.8687,0,15.8073,3.2507,1
2022-02-06,2022,2,6,"12:00:00","Slater",2.48,-3.21,-0.79,1.97,1.18,-0.99,-3.06,-5.02,-7.97,-1,-1.94,-4.68,NA,NA,NA,NA,NA,1,1246.8269,1119,1,1971.8687,0,15.8073,3.2507,1
2022-02-07,2022,2,7,"12:00:00","Slater",9.68,-1.44,3.19,2.48,1.97,1.18,-3.21,-3.06,-5.02,-0.79,-1,-1.94,NA,NA,NA,NA,NA,1,1269.8269,1119,1,1994.8687,0,15.8073,3.2507,1
2022-02-08,2022,2,8,"12:00:00","Slater",5.77,0.44,2.31,9.68,2.48,1.97,-1.44,-3.21,-3.06,3.19,-0.79,-1,NA,NA,NA,NA,NA,1,1292.8786,1119,1,2017.9205,0,16.7744,3.2874,1
2022-02-09,2022,2,9,"12:00:00","Slater",4.69,-0.03,1.72,5.77,9.68,2.48,0.44,-1.44,-3.21,2.31,3.19,-0.79,NA,NA,NA,NA,NA,1,1316.877,1119,1,2041.9188,0,16.9118,3.2926,1
2022-02-10,2022,2,10,"12:00:00","Slater",4.32,-1.19,1.67,4.69,5.77,9.68,-0.03,0.44,-1.44,1.72,2.31,3.19,NA,NA,NA,NA,NA,1,1340.8769,1119,1,2065.9188,0,16.9118,3.2926,1
2022-02-11,2022,2,11,"12:00:00","Slater",6.54,0.5,3.67,4.32,4.69,5.77,-1.19,-0.03,0.44,1.67,1.72,2.31,NA,NA,NA,NA,NA,1,1364.8744,1119,1,2089.9163,0,16.9118,3.2926,1
2022-02-12,2022,2,12,"12:00:00","Slater",2.26,-2.74,-0.51,6.54,4.32,4.69,0.5,-1.19,-0.03,3.67,1.67,1.72,NA,NA,NA,NA,NA,1,1384.8632,1119,1,2109.905,0,17.3306,3.308,1
2022-02-13,2022,2,13,"12:00:00","Slater",3.62,-4.14,-0.82,2.26,6.54,4.32,-2.74,0.5,-1.19,-0.51,3.67,1.67,NA,NA,NA,NA,NA,1,1399.8632,1119,1,2124.905,0,17.3306,3.308,1
2022-02-14,2022,2,14,"12:00:00","Slater",1.75,-1.04,0.25,3.62,2.26,6.54,-4.14,-2.74,0.5,-0.82,-0.51,3.67,"Sweetheart",-13.27,-15.36,-10.73,"DTA",1,1423.8632,1119,1,2148.905,0,17.3306,3.308,1
2022-02-15,2022,2,15,"12:00:00","Slater",6.48,-0.62,2.36,1.75,3.62,2.26,-1.04,-4.14,-2.74,0.25,-0.82,-0.51,NA,NA,NA,NA,NA,1,1447.8632,1119,1,2172.905,0,17.3306,3.308,1
2022-02-16,2022,2,16,"12:00:00","Slater",7.34,-0.7,5.13,6.48,1.75,3.62,-0.62,-1.04,-4.14,2.36,0.25,-0.82,NA,NA,NA,NA,NA,0.9871,1471.8086,1119,1,2196.8505,0.0831,17.8711,3.3276,1
2022-02-17,2022,2,17,"12:00:00","Slater",5.67,0.05,2.68,7.34,6.48,1.75,-0.7,-0.62,-1.04,5.13,2.36,0.25,NA,NA,NA,NA,NA,1,1495.6811,1119,1,2220.7229,0,18.8879,3.3634,1
2022-02-18,2022,2,18,"12:00:00","Slater",8.64,-0.06,3.36,5.67,7.34,6.48,0.05,-0.7,-0.62,2.68,5.13,2.36,NA,NA,NA,NA,NA,0.985,1519.6643,1119,1,2244.7061,0.0842,19.3043,3.3777,1
2022-02-19,2022,2,19,"12:00:00","Slater",8.44,1.45,4.41,8.64,5.67,7.34,-0.06,0.05,-0.7,3.36,2.68,5.13,NA,NA,NA,NA,NA,1,1543.1837,1119,1,2268.2255,0,19.8694,3.3968,1
2022-02-20,2022,2,20,"12:00:00","Slater",6.26,0.6,3.21,8.44,8.64,5.67,1.45,-0.06,0.05,4.41,3.36,2.68,NA,NA,NA,NA,NA,1,1566.8004,1119,1,2291.8423,0,20.7407,3.4256,1
2022-02-21,2022,2,21,"12:00:00","Slater",1.4,-7.32,-2.94,6.26,8.44,8.64,0.6,1.45,-0.06,3.21,4.41,3.36,NA,NA,NA,NA,NA,0,1586.7943,1119,1,2311.8361,0,21.0158,3.4345,1
2022-02-22,2022,2,22,"12:00:00","Slater",-4.86,-8.8,-7.2,1.4,6.26,8.44,-7.32,0.6,1.45,-2.94,3.21,4.41,NA,NA,NA,NA,NA,0,1586.7943,1119,1,2311.8361,0,21.0158,3.4345,1
2022-02-23,2022,2,23,"12:00:00","Slater",-6.17,-11.79,-8.55,-4.86,1.4,6.26,-8.8,-7.32,0.6,-7.2,-2.94,3.21,NA,NA,NA,NA,NA,0,1586.7943,1119,1,2311.8361,0,21.0158,3.4345,1
2022-02-24,2022,2,24,"12:00:00","Slater",-2.68,-8.8,-5.91,-6.17,-4.86,1.4,-11.79,-8.8,-7.32,-8.55,-7.2,-2.94,NA,NA,NA,NA,NA,0,1586.7943,1119,1,2311.8361,0,21.0158,3.4345,1
