"Date","Year","Month","Day","Time","Site","Temp_max","Temp_min","Temp_mean","Temp_max.lag1","Temp_max.lag2","Temp_max.lag3","Temp_min.lag1","Temp_min.lag2","Temp_min.lag3","Temp_mean.lag1","Temp_mean.lag2","Temp_mean.lag3","Variety","LT50","LT90","LT10","Measurement","cherry_model_raw","cherry_model","cherry_model_final","Sweetheart_cherry_model","cherry_model_accumulated","Sweetheart_cherry_forcingBB","Sweetheart_cherry_forcingBB_final","Sweetheart_cherry_forcingBB_final_log","Sweetheart_cherry_model_forcingBB"
2021-09-28,2021,9,28,"12:00:00","Savanna",14.7,1.64,9.16,17.58,21.08,26.96,9.14,9.46,5.97,12.69,14.76,15.35,NA,NA,NA,NA,NA,0.3353,-286.0995,98.7182,0,98.7182,0,0,2.3026,0
2021-09-29,2021,9,29,"12:00:00","Savanna",12.82,3.46,9.54,14.7,17.58,21.08,1.64,9.14,9.46,9.16,12.69,14.76,NA,NA,NA,NA,NA,0.3941,-271.6612,113.1565,0,113.1565,0,0,2.3026,0
2021-09-30,2021,9,30,"12:00:00","Savanna",14,5.23,10.15,12.82,14.7,17.58,3.46,1.64,9.14,9.54,9.16,12.69,NA,NA,NA,NA,NA,0.37,-264.2576,120.5602,0,120.5602,0,0,2.3026,0
2021-10-01,2021,10,1,"12:00:00","Savanna",16.41,0.55,7.42,14,12.82,14.7,5.23,3.46,1.64,10.15,9.54,9.16,NA,NA,NA,NA,NA,0.0058,-246.6658,138.152,0,138.152,0,0,2.3026,0
2021-10-02,2021,10,2,"12:00:00","Savanna",13.79,1.21,7.36,16.41,14,12.82,0.55,5.23,3.46,7.42,10.15,9.54,NA,NA,NA,NA,NA,0.4147,-228.8874,155.9304,0,155.9304,0,0,2.3026,0
2021-10-03,2021,10,3,"12:00:00","Savanna",19.65,6.1,12.45,13.79,16.41,14,1.21,0.55,5.23,7.36,7.42,10.15,NA,NA,NA,NA,NA,-1,-216.0986,168.7192,0,168.7192,0,0,2.3026,0
2021-10-04,2021,10,4,"12:00:00","Savanna",18.79,3.12,10.41,19.65,13.79,16.41,6.1,1.21,0.55,12.45,7.36,7.42,NA,NA,NA,NA,NA,-0.5,-210.1711,174.6467,0,174.6467,0,0,2.3026,0
2021-10-05,2021,10,5,"12:00:00","Savanna",16.89,6.54,10.49,18.79,19.65,13.79,3.12,6.1,1.21,10.41,12.45,7.36,NA,NA,NA,NA,NA,-0.5,-201.5442,183.2735,0,183.2735,0,0,2.3026,0
2021-10-06,2021,10,6,"12:00:00","Savanna",12.82,3.27,8.12,16.89,18.79,19.65,6.54,3.12,6.1,10.49,10.41,12.45,NA,NA,NA,NA,NA,0.1457,-186.5129,198.3049,0,198.3049,0,0,2.3026,0
2021-10-07,2021,10,7,"12:00:00","Savanna",12.03,-0.82,5.05,12.82,16.89,18.79,3.27,6.54,3.12,8.12,10.49,10.41,NA,NA,NA,NA,NA,0.5605,-166.7886,218.0291,0,218.0291,0,0,2.3026,0
2021-10-08,2021,10,8,"12:00:00","Savanna",13.04,-3.24,3.49,12.03,12.82,16.89,-0.82,3.27,6.54,5.05,8.12,10.49,NA,NA,NA,NA,NA,0.5652,-149.9223,234.8955,0,234.8955,0,0,2.3026,0
2021-10-09,2021,10,9,"12:00:00","Savanna",13.21,-1.76,6.75,13.04,12.03,12.82,-3.24,-0.82,3.27,3.49,5.05,8.12,NA,NA,NA,NA,NA,0.2918,-130.7675,254.0502,0,254.0502,0,0,2.3026,0
2021-10-10,2021,10,10,"12:00:00","Savanna",10.2,0.44,4.85,13.21,13.04,12.03,-1.76,-3.24,-0.82,6.75,3.49,5.05,NA,NA,NA,NA,NA,1,-115.2136,269.6041,0,269.6041,0,0,2.3026,0
2021-10-11,2021,10,11,"12:00:00","Savanna",9.8,-3.54,1.67,10.2,13.21,13.04,0.44,-1.76,-3.24,4.85,6.75,3.49,NA,NA,NA,NA,NA,0.9099,-92.4178,292.4,0,292.4,0,0,2.3026,0
2021-10-12,2021,10,12,"12:00:00","Savanna",7.17,-6.2,1.17,9.8,10.2,13.21,-3.54,0.44,-1.76,1.67,4.85,6.75,NA,NA,NA,NA,NA,0.9942,-81.1619,303.6558,0,303.6558,0,0,2.3026,0
2021-10-13,2021,10,13,"12:00:00","Savanna",7.02,-1.07,2.39,7.17,9.8,10.2,-6.2,-3.54,0.44,1.17,1.67,4.85,NA,NA,NA,NA,NA,0.9993,-57.2384,327.5794,0,327.5794,0,0,2.3026,0
2021-10-14,2021,10,14,"12:00:00","Savanna",8.96,-1.81,3.18,7.02,7.17,9.8,-1.07,-6.2,-3.54,2.39,1.17,1.67,NA,NA,NA,NA,NA,0.899,-33.3765,351.4412,0,351.4412,0,0,2.3026,0
2021-10-15,2021,10,15,"12:00:00","Savanna",10.56,3.46,6.66,8.96,7.02,7.17,-1.81,-1.07,-6.2,3.18,2.39,1.17,NA,NA,NA,NA,NA,0.7552,-10.4809,374.3369,0,374.3369,0,0,2.3026,0
2021-10-16,2021,10,16,"12:00:00","Savanna",15.72,8.02,10.81,10.56,8.96,7.02,3.46,-1.81,-1.07,6.66,3.18,2.39,NA,NA,NA,NA,NA,0.2176,6.8873,391.7051,0,391.7051,0,0,2.3026,0
2021-10-17,2021,10,17,"12:00:00","Savanna",16.32,4.4,8.63,15.72,10.56,8.96,8.02,3.46,-1.81,10.81,6.66,3.18,NA,NA,NA,NA,NA,-0.5,18.8305,403.6483,0,403.6483,0,0,2.3026,0
2021-10-18,2021,10,18,"12:00:00","Savanna",13.98,0.91,7.13,16.32,15.72,10.56,4.4,8.02,3.46,8.63,10.81,6.66,NA,NA,NA,NA,NA,0.134,35.1688,419.9865,0,419.9865,0,0,2.3026,0
2021-10-19,2021,10,19,"12:00:00","Savanna",13.83,0.22,5.45,13.98,16.32,15.72,0.91,4.4,8.02,7.13,8.63,10.81,NA,NA,NA,NA,NA,0.2918,53.5731,438.3909,0,438.3909,0,0,2.3026,0
2021-10-20,2021,10,20,"12:00:00","Savanna",10.88,1.32,6.03,13.83,13.98,16.32,0.22,0.91,4.4,5.45,7.13,8.63,NA,NA,NA,NA,NA,0.5104,73.3623,458.18,0,458.18,0,0,2.3026,0
2021-10-21,2021,10,21,"12:00:00","Savanna",9.85,1.53,5.79,10.88,13.83,13.98,1.32,0.22,0.91,6.03,5.45,7.13,NA,NA,NA,NA,NA,0.7552,93.9467,478.7644,0,478.7644,0,0,2.3026,0
2021-10-22,2021,10,22,"12:00:00","Savanna",8.94,5.72,7.53,9.85,10.88,13.83,1.53,1.32,0.22,5.79,6.03,5.45,NA,NA,NA,NA,NA,0.8719,115.6738,500.4916,0,500.4916,0,0,2.3026,0
2021-10-23,2021,10,23,"12:00:00","Savanna",10,1.75,6.73,8.94,9.85,10.88,5.72,1.53,1.32,7.53,5.79,6.03,NA,NA,NA,NA,NA,0.7205,137.9418,522.7595,0,522.7595,0,0,2.3026,0
2021-10-24,2021,10,24,"12:00:00","Savanna",7.87,5.38,6.67,10,8.94,9.85,1.75,5.72,1.53,6.73,7.53,5.79,NA,NA,NA,NA,NA,0.9568,159.7466,544.5644,0,544.5644,0,0,2.3026,0
2021-10-25,2021,10,25,"12:00:00","Savanna",9.66,4.82,6.99,7.87,10,8.94,5.38,1.75,5.72,6.67,6.73,7.53,NA,NA,NA,NA,NA,0.9248,183.1974,568.0151,0,568.0151,0,0,2.3026,0
2021-10-26,2021,10,26,"12:00:00","Savanna",10.52,2.29,6.55,9.66,7.87,10,4.82,5.38,1.75,6.99,6.67,6.73,NA,NA,NA,NA,NA,0.7719,204.9181,589.7359,0,589.7359,0,0,2.3026,0
2021-10-27,2021,10,27,"12:00:00","Savanna",11.42,2.98,7.38,10.52,9.66,7.87,2.29,4.82,5.38,6.55,6.99,6.67,NA,NA,NA,NA,NA,0.4401,226.4249,611.2426,0,611.2426,0,0,2.3026,0
2021-10-28,2021,10,28,"12:00:00","Savanna",5.59,0.08,3.02,11.42,10.52,9.66,2.98,2.29,4.82,7.38,6.55,6.99,NA,NA,NA,NA,NA,1,247.2566,632.0744,0,632.0744,0,0,2.3026,0
2021-10-29,2021,10,29,"12:00:00","Savanna",4.79,-1.7,3.14,5.59,11.42,10.52,0.08,2.98,2.29,3.02,7.38,6.55,NA,NA,NA,NA,NA,1,271.2566,656.0743,0,656.0743,0,0,2.3026,0
2021-10-30,2021,10,30,"12:00:00","Savanna",3.41,-5.7,-1.11,4.79,5.59,11.42,-1.7,0.08,2.98,3.14,3.02,7.38,NA,NA,NA,NA,NA,1,286.2565,671.0743,0,671.0743,0,0,2.3026,0
2021-10-31,2021,10,31,"12:00:00","Savanna",2.98,-4.35,-1.26,3.41,4.79,5.59,-5.7,-1.7,0.08,-1.11,3.14,3.02,NA,NA,NA,NA,NA,1,302.2565,687.0743,0,687.0743,0,0,2.3026,0
2021-11-01,2021,11,1,"12:00:00","Savanna",5.15,-6.36,-1.43,2.98,3.41,4.79,-4.35,-5.7,-1.7,-1.26,-1.11,3.14,NA,NA,NA,NA,NA,1,314.2565,699.0743,0,699.0743,0,0,2.3026,0
2021-11-02,2021,11,2,"12:00:00","Savanna",4.25,-2.45,1.43,5.15,2.98,3.41,-6.36,-4.35,-5.7,-1.43,-1.26,-1.11,NA,NA,NA,NA,NA,1,336.2564,721.0741,0,721.0741,0,0,2.3026,0
2021-11-03,2021,11,3,"12:00:00","Savanna",4.89,2.45,4.14,4.25,5.15,2.98,-2.45,-6.36,-4.35,1.43,-1.43,-1.26,"Sweetheart",-11.51,-15.88,-7.24,"DTA",1,360.2563,745.0741,0,745.0741,0,0,2.3026,0
2021-11-04,2021,11,4,"12:00:00","Savanna",8.72,4.64,6.13,4.89,4.25,5.15,2.45,-2.45,-6.36,4.14,1.43,-1.43,NA,NA,NA,NA,NA,0.9907,384.2436,769.0614,0,769.0614,0,0,2.3026,0
2021-11-05,2021,11,5,"12:00:00","Savanna",8.79,-2.16,2.99,8.72,4.89,4.25,4.64,2.45,-2.45,6.13,4.14,1.43,NA,NA,NA,NA,NA,0.9884,407.2173,792.035,0,792.035,0,0,2.3026,0
2021-11-06,2021,11,6,"12:00:00","Savanna",4.3,-1.9,1.1,8.79,8.72,4.89,-2.16,4.64,2.45,2.99,6.13,4.14,NA,NA,NA,NA,NA,1,429.9508,814.7686,0,814.7686,0,0,2.3026,0
2021-11-07,2021,11,7,"12:00:00","Savanna",4.77,-3.33,0.9,4.3,8.79,8.72,-1.9,-2.16,4.64,1.1,2.99,6.13,NA,NA,NA,NA,NA,1,447.9508,832.7686,0,832.7686,0,0,2.3026,0
2021-11-08,2021,11,8,"12:00:00","Savanna",6.54,-4.83,1.07,4.77,4.3,8.79,-3.33,-1.9,-2.16,0.9,1.1,2.99,NA,NA,NA,NA,NA,1,461.9507,846.7685,0,846.7685,0,0,2.3026,0
2021-11-09,2021,11,9,"12:00:00","Savanna",7.84,0.11,3.6,6.54,4.77,4.3,-4.83,-3.33,-1.9,1.07,0.9,1.1,NA,NA,NA,NA,NA,1,485.9286,870.7463,0,870.7463,0,0,2.3026,0
2021-11-10,2021,11,10,"12:00:00","Savanna",6.64,-3.33,1.06,7.84,6.54,4.77,0.11,-4.83,-3.33,3.6,1.07,0.9,"Sweetheart",-14.04,-15.64,-11.86,"DTA",0.9993,509.7865,894.6042,0,894.6042,0,0,2.3026,0
2021-11-11,2021,11,11,"12:00:00","Savanna",3.38,-1.24,1.34,6.64,7.84,6.54,-3.33,0.11,-4.83,1.06,3.6,1.07,NA,NA,NA,NA,NA,1,530.7736,915.5913,0,915.5913,0,0,2.3026,0
2021-11-12,2021,11,12,"12:00:00","Savanna",8.52,1.94,4.48,3.38,6.64,7.84,-1.24,-3.33,0.11,1.34,1.06,3.6,NA,NA,NA,NA,NA,0.8269,554.598,939.4158,0,939.4158,0,0,2.3026,0
2021-11-13,2021,11,13,"12:00:00","Savanna",6.28,0.05,4.06,8.52,3.38,6.64,1.94,-1.24,-3.33,4.48,1.34,1.06,NA,NA,NA,NA,NA,0.9952,578.4817,963.2994,0,963.2994,0,0,2.3026,0
2021-11-14,2021,11,14,"12:00:00","Savanna",6.26,0.11,3.23,6.28,8.52,3.38,0.05,1.94,-1.24,4.06,4.48,1.34,NA,NA,NA,NA,NA,1,602.476,987.2938,0,987.2938,0,0,2.3026,0
2021-11-15,2021,11,15,"12:00:00","Savanna",10.69,1.78,5.81,6.26,6.28,8.52,0.11,0.05,1.94,3.23,4.06,4.48,NA,NA,NA,NA,NA,0.7593,626.1439,1010.9617,0,1010.9617,0,0,2.3026,0
2021-11-16,2021,11,16,"12:00:00","Savanna",3.8,-6.29,-1.02,10.69,6.26,6.28,1.78,0.11,0.05,5.81,3.23,4.06,NA,NA,NA,NA,NA,1,643.2015,1028.0192,0,1028.0192,0,0,2.3026,0
2021-11-17,2021,11,17,"12:00:00","Savanna",-1.01,-9.03,-5.27,3.8,10.69,6.26,-6.29,1.78,0.11,-1.02,5.81,3.23,NA,NA,NA,NA,NA,1,651.2015,1036.0192,0,1036.0192,0,0,2.3026,0
2021-11-18,2021,11,18,"12:00:00","Savanna",-1.67,-5.42,-2.92,-1.01,3.8,10.69,-9.03,-6.29,1.78,-5.27,-1.02,5.81,NA,NA,NA,NA,NA,1,657.2015,1042.0192,0,1042.0192,0,0,2.3026,0
2021-11-19,2021,11,19,"12:00:00","Savanna",0.36,-7.09,-2.44,-1.67,-1.01,3.8,-5.42,-9.03,-6.29,-2.92,-5.27,-1.02,NA,NA,NA,NA,NA,1,675.2015,1060.0192,0,1060.0192,0,0,2.3026,0
2021-11-20,2021,11,20,"12:00:00","Savanna",2.45,-8.13,-3.41,0.36,-1.67,-1.01,-7.09,-5.42,-9.03,-2.44,-2.92,-5.27,NA,NA,NA,NA,NA,1,681.2015,1066.0192,0,1066.0192,0,0,2.3026,0
2021-11-21,2021,11,21,"12:00:00","Savanna",0.88,-2.19,-0.93,2.45,0.36,-1.67,-8.13,-7.09,-5.42,-3.41,-2.44,-2.92,NA,NA,NA,NA,NA,1,701.2015,1086.0192,0,1086.0192,0,0,2.3026,0
2021-11-22,2021,11,22,"12:00:00","Savanna",4.3,-3.51,0.01,0.88,2.45,0.36,-2.19,-8.13,-7.09,-0.93,-3.41,-2.44,NA,NA,NA,NA,NA,1,717.2015,1102.0192,0,1102.0192,0,0,2.3026,0
2021-11-23,2021,11,23,"12:00:00","Savanna",3.14,-3.63,-0.49,4.3,0.88,2.45,-3.51,-2.19,-8.13,0.01,-0.93,-3.41,NA,NA,NA,NA,NA,1,741.2015,1119,1,1126.0192,0,0,2.3026,1
2021-11-24,2021,11,24,"12:00:00","Savanna",0.27,-7.64,-3.05,3.14,4.3,0.88,-3.63,-3.51,-2.19,-0.49,0.01,-0.93,NA,NA,NA,NA,NA,1,751.2015,1119,1,1136.0192,0,0,2.3026,1
2021-11-25,2021,11,25,"12:00:00","Savanna",2.77,0.33,1.78,0.27,3.14,4.3,-7.64,-3.63,-3.51,-3.05,-0.49,0.01,NA,NA,NA,NA,NA,1,775.2015,1119,1,1160.0192,0,0,2.3026,1
2021-11-26,2021,11,26,"12:00:00","Savanna",6.41,-1.01,1.52,2.77,0.27,3.14,0.33,-7.64,-3.63,1.78,-3.05,-0.49,NA,NA,NA,NA,NA,0.9989,799.2004,1119,1,1184.0181,0.0711,0.0711,2.3097,1
2021-11-27,2021,11,27,"12:00:00","Savanna",2.34,-2.68,-0.06,6.41,2.77,0.27,-1.01,0.33,-7.64,1.52,1.78,-3.05,NA,NA,NA,NA,NA,1,818.1885,1119,1,1203.0063,0,0.2979,2.3319,1
2021-11-28,2021,11,28,"12:00:00","Savanna",9.16,1.53,4,2.34,6.41,2.77,-2.68,-1.01,0.33,-0.06,1.52,1.78,NA,NA,NA,NA,NA,0.9999,842.1884,1119,1,1227.0061,0.0644,0.3622,2.3382,1
2021-11-29,2021,11,29,"12:00:00","Savanna",10.59,1.94,5.89,9.16,2.34,6.41,1.53,-2.68,-1.01,4,-0.06,1.52,NA,NA,NA,NA,NA,0.7205,865.1515,1119,1,1249.9693,0.1256,1.2573,2.421,1
2021-11-30,2021,11,30,"12:00:00","Savanna",9.31,3.25,6.25,10.59,9.16,2.34,1.94,1.53,-2.68,5.89,4,-0.06,"Sweetheart",-16.12,-18.53,-14.5,"DTA",1,887.3196,1119,1,1272.1374,0,2.3191,2.5112,1
2021-12-01,2021,12,1,"12:00:00","Savanna",16.15,5.08,10.77,9.31,10.59,9.16,3.25,1.94,1.53,6.25,5.89,4,NA,NA,NA,NA,NA,-0.0214,904.3978,1119,1,1289.2155,0.3298,4.7273,2.6897,1
2021-12-02,2021,12,2,"12:00:00","Savanna",10.05,2.21,6.12,16.15,9.31,10.59,5.08,3.25,1.94,10.77,6.25,5.89,NA,NA,NA,NA,NA,0.7841,917.1552,1119,1,1301.9729,0.1183,8.7001,2.9285,1
2021-12-03,2021,12,3,"12:00:00","Savanna",1.78,-5.02,-1.78,10.05,16.15,9.31,2.21,5.08,3.25,6.12,10.77,6.25,NA,NA,NA,NA,NA,1,933.7037,1119,1,1318.5214,0,9.7331,2.9823,1
2021-12-04,2021,12,4,"12:00:00","Savanna",0.55,-5.02,-2.23,1.78,10.05,16.15,-5.02,2.21,5.08,-1.78,6.12,10.77,NA,NA,NA,NA,NA,1,945.7037,1119,1,1330.5214,0,9.7331,2.9823,1
2021-12-05,2021,12,5,"12:00:00","Savanna",-1.53,-9.51,-6.01,0.55,1.78,10.05,-5.02,-5.02,2.21,-2.23,-1.78,6.12,NA,NA,NA,NA,NA,0,952.7037,1119,1,1337.5214,0,9.7331,2.9823,1
2021-12-06,2021,12,6,"12:00:00","Savanna",-4.17,-7.71,-6.11,-1.53,0.55,1.78,-9.51,-5.02,-5.02,-6.01,-2.23,-1.78,NA,NA,NA,NA,NA,0,954.7037,1119,1,1339.5214,0,9.7331,2.9823,1
2021-12-07,2021,12,7,"12:00:00","Savanna",-1.47,-5.57,-4.02,-4.17,-1.53,0.55,-7.71,-9.51,-5.02,-6.11,-6.01,-2.23,NA,NA,NA,NA,NA,0,954.7037,1119,1,1339.5214,0,9.7331,2.9823,1
2021-12-08,2021,12,8,"12:00:00","Savanna",-0.96,-3.78,-2.45,-1.47,-4.17,-1.53,-5.57,-7.71,-9.51,-4.02,-6.11,-6.01,NA,NA,NA,NA,NA,1,959.7037,1119,1,1344.5214,0,9.7331,2.9823,1
2021-12-09,2021,12,9,"12:00:00","Savanna",-1.21,-8.8,-5.51,-0.96,-1.47,-4.17,-3.78,-5.57,-7.71,-2.45,-4.02,-6.11,"Sweetheart",-18.56,-20.3,-16.74,"DTA",0,963.7037,1119,1,1348.5214,0,9.7331,2.9823,1
2021-12-10,2021,12,10,"12:00:00","Savanna",-1.33,-11.83,-6.97,-1.21,-0.96,-1.47,-8.8,-3.78,-5.57,-5.51,-2.45,-4.02,NA,NA,NA,NA,NA,0,965.7037,1119,1,1350.5214,0,9.7331,2.9823,1
2021-12-11,2021,12,11,"12:00:00","Savanna",2.9,-1.19,0.8,-1.33,-1.21,-0.96,-11.83,-8.8,-3.78,-6.97,-5.51,-2.45,NA,NA,NA,NA,NA,1,980.7037,1119,1,1365.5214,0,9.7331,2.9823,1
2021-12-12,2021,12,12,"12:00:00","Savanna",1.8,-8.33,-2.99,2.9,-1.33,-1.21,-1.19,-11.83,-8.8,0.8,-6.97,-5.51,NA,NA,NA,NA,NA,1,994.7037,1119,1,1379.5214,0,9.7331,2.9823,1
2021-12-13,2021,12,13,"12:00:00","Savanna",-0.03,-3.99,-1.21,1.8,2.9,-1.33,-8.33,-1.19,-11.83,-2.99,0.8,-6.97,NA,NA,NA,NA,NA,1,1011.7037,1119,1,1396.5214,0,9.7331,2.9823,1
2021-12-14,2021,12,14,"12:00:00","Savanna",2.77,-9.13,-2.97,-0.03,1.8,2.9,-3.99,-8.33,-1.19,-1.21,-2.99,0.8,NA,NA,NA,NA,NA,1,1029.7037,1119,1,1414.5214,0,9.7331,2.9823,1
2021-12-15,2021,12,15,"12:00:00","Savanna",-3.04,-8.73,-5.24,2.77,-0.03,1.8,-9.13,-3.99,-8.33,-2.97,-1.21,-2.99,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-16,2021,12,16,"12:00:00","Savanna",-2.22,-10.02,-4.97,-3.04,2.77,-0.03,-8.73,-9.13,-3.99,-5.24,-2.97,-1.21,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-17,2021,12,17,"12:00:00","Savanna",-8.23,-16.33,-12.36,-2.22,-3.04,2.77,-10.02,-8.73,-9.13,-4.97,-5.24,-2.97,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-18,2021,12,18,"12:00:00","Savanna",-3.93,-10.93,-7.27,-8.23,-2.22,-3.04,-16.33,-10.02,-8.73,-12.36,-4.97,-5.24,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-19,2021,12,19,"12:00:00","Savanna",-3.3,-11.9,-6.93,-3.93,-8.23,-2.22,-10.93,-16.33,-10.02,-7.27,-12.36,-4.97,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-20,2021,12,20,"12:00:00","Savanna",-5.92,-13.43,-9.81,-3.3,-3.93,-8.23,-11.9,-10.93,-16.33,-6.93,-7.27,-12.36,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-21,2021,12,21,"12:00:00","Savanna",-8.4,-17.99,-12.59,-5.92,-3.3,-3.93,-13.43,-11.9,-10.93,-9.81,-6.93,-7.27,"Sweetheart",-20.7,-23.27,-17.72,"DTA",0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-22,2021,12,22,"12:00:00","Savanna",-2.1,-8.76,-5.43,-8.4,-5.92,-3.3,-17.99,-13.43,-11.9,-12.59,-9.81,-6.93,NA,NA,NA,NA,NA,0,1032.7037,1119,1,1417.5214,0,9.7331,2.9823,1
2021-12-23,2021,12,23,"12:00:00","Savanna",1.64,-4.96,-1.77,-2.1,-8.4,-5.92,-8.76,-17.99,-13.43,-5.43,-12.59,-9.81,NA,NA,NA,NA,NA,1,1041.7037,1119,1,1426.5214,0,9.7331,2.9823,1
2021-12-24,2021,12,24,"12:00:00","Savanna",-5.05,-10.62,-6.49,1.64,-2.1,-8.4,-4.96,-8.76,-17.99,-1.77,-5.43,-12.59,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-25,2021,12,25,"12:00:00","Savanna",-9.78,-16.37,-12.6,-5.05,1.64,-2.1,-10.62,-4.96,-8.76,-6.49,-1.77,-5.43,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-26,2021,12,26,"12:00:00","Savanna",-16.45,-24.88,-20.29,-9.78,-5.05,1.64,-16.37,-10.62,-4.96,-12.6,-6.49,-1.77,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-27,2021,12,27,"12:00:00","Savanna",-21.12,-28.92,-24.39,-16.45,-9.78,-5.05,-24.88,-16.37,-10.62,-20.29,-12.6,-6.49,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-28,2021,12,28,"12:00:00","Savanna",-17.68,-21.12,-19.45,-21.12,-16.45,-9.78,-28.92,-24.88,-16.37,-24.39,-20.29,-12.6,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-29,2021,12,29,"12:00:00","Savanna",-16.7,-22.02,-18.73,-17.68,-21.12,-16.45,-21.12,-28.92,-24.88,-19.45,-24.39,-20.29,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-30,2021,12,30,"12:00:00","Savanna",-13.31,-17.55,-15.41,-16.7,-17.68,-21.12,-22.02,-21.12,-28.92,-18.73,-19.45,-24.39,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2021-12-31,2021,12,31,"12:00:00","Savanna",-13.58,-19.75,-16.8,-13.31,-16.7,-17.68,-17.55,-22.02,-21.12,-15.41,-18.73,-19.45,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-01,2022,1,1,"12:00:00","Savanna",-12.09,-17.99,-14.71,-13.58,-13.31,-16.7,-19.75,-17.55,-22.02,-16.8,-15.41,-18.73,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-02,2022,1,2,"12:00:00","Savanna",-5.76,-14.63,-10.61,-12.09,-13.58,-13.31,-17.99,-19.75,-17.55,-14.71,-16.8,-15.41,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-03,2022,1,3,"12:00:00","Savanna",-2.57,-8.93,-5.04,-5.76,-12.09,-13.58,-14.63,-17.99,-19.75,-10.61,-14.71,-16.8,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-04,2022,1,4,"12:00:00","Savanna",-5.2,-11.61,-8.36,-2.57,-5.76,-12.09,-8.93,-14.63,-17.99,-5.04,-10.61,-14.71,"Sweetheart",-19.13,-21.78,-16.5,"DTA",0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-05,2022,1,5,"12:00:00","Savanna",-9.4,-14.83,-12.51,-5.2,-2.57,-5.76,-11.61,-8.93,-14.63,-8.36,-5.04,-10.61,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-06,2022,1,6,"12:00:00","Savanna",-8.33,-15.26,-12.47,-9.4,-5.2,-2.57,-14.83,-11.61,-8.93,-12.51,-8.36,-5.04,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-07,2022,1,7,"12:00:00","Savanna",-0.79,-7.8,-4.87,-8.33,-9.4,-5.2,-15.26,-14.83,-11.61,-12.47,-12.51,-8.36,NA,NA,NA,NA,NA,0,1046.7037,1119,1,1431.5214,0,9.7331,2.9823,1
2022-01-08,2022,1,8,"12:00:00","Savanna",-3.75,-10.76,-6.52,-0.79,-8.33,-9.4,-7.8,-15.26,-14.83,-4.87,-12.47,-12.51,NA,NA,NA,NA,NA,0,1047.7037,1119,1,1432.5214,0,9.7331,2.9823,1
2022-01-09,2022,1,9,"12:00:00","Savanna",-0.96,-8.33,-6.07,-3.75,-0.79,-8.33,-10.76,-7.8,-15.26,-6.52,-4.87,-12.47,NA,NA,NA,NA,NA,0,1047.7037,1119,1,1432.5214,0,9.7331,2.9823,1
2022-01-10,2022,1,10,"12:00:00","Savanna",-0.73,-10.09,-5.88,-0.96,-3.75,-0.79,-8.33,-10.76,-7.8,-6.07,-6.52,-4.87,NA,NA,NA,NA,NA,0,1050.7037,1119,1,1435.5214,0,9.7331,2.9823,1
2022-01-11,2022,1,11,"12:00:00","Savanna",1.15,-4.83,-2.05,-0.73,-0.96,-3.75,-10.09,-8.33,-10.76,-5.88,-6.07,-6.52,NA,NA,NA,NA,NA,1,1056.7037,1119,1,1441.5214,0,9.7331,2.9823,1
2022-01-12,2022,1,12,"12:00:00","Savanna",1.59,-1.27,0.25,1.15,-0.73,-0.96,-4.83,-10.09,-8.33,-2.05,-5.88,-6.07,NA,NA,NA,NA,NA,1,1080.7037,1119,1,1465.5214,0,9.7331,2.9823,1
