"Date","n","LT50","LT90","LT10","Temp_stdev","Variety","Temp_mean.lag1","Temp_mean.lag2","Temp_mean.lag3","Temp_min.lag1","Temp_min.lag2","Temp_min.lag3","Temp_max.lag1","Temp_max.lag2","Temp_max.lag3","Photoperiod","Year","Month","Day","Time","Temp","cherry_model_raw","cherry_model","cherry_model_final","Sweetheart_cherry_model","cherry_model_accumulated","Sweetheart_cherry_forcingBB","Sweetheart_cherry_forcingBB_final","Sweetheart_cherry_forcingBB_final_log","Sweetheart_cherry_model_forcingBB"
2015-09-15,NA,NA,NA,NA,NA,"Staccato",10.84,12.44,15.87,3.7,6.7,6.5,16.2,17.9,25.2,16.27,2015,9,15,"12:00:00",14.9,0.00425752778302257,-672.654094442587,0,0,0,0,0,2.30258509299405,0
2015-09-15,22,-6.45,-9.95,-5.83,1.59,"Sonata",10.84,12.44,15.87,3.7,6.7,6.5,16.2,17.9,25.2,16.27,2015,9,15,"12:00:00",14.9,0.00425752778302257,-672.654094442587,0,0,0,0,0,2.30258509299405,0
2015-09-15,NA,NA,NA,NA,NA,"Skeena.Gi6",10.84,12.44,15.87,3.7,6.7,6.5,16.2,17.9,25.2,16.27,2015,9,15,"12:00:00",14.9,0.00425752778302257,-672.654094442587,0,0,0,0,0,2.30258509299405,0
2015-09-15,NA,NA,NA,NA,NA,"Skeena.Gi3",10.84,12.44,15.87,3.7,6.7,6.5,16.2,17.9,25.2,16.27,2015,9,15,"12:00:00",14.9,0.00425752778302257,-672.654094442587,0,0,0,0,0,2.30258509299405,0
2015-09-15,NA,NA,NA,NA,NA,"Skeena.Gi5",10.84,12.44,15.87,3.7,6.7,6.5,16.2,17.9,25.2,16.27,2015,9,15,"12:00:00",14.9,0.00425752778302257,-672.654094442587,0,0,0,0,0,2.30258509299405,0
2015-09-16,NA,NA,NA,NA,NA,"Skeena.Gi6",12.77,10.84,12.44,7.6,3.7,6.7,17.3,16.2,17.9,16.28,2015,9,16,"12:00:00",15.9,-0.0310946974853408,-666.874584479114,0,0,0,0,0,2.30258509299405,0
2015-09-16,NA,NA,NA,NA,NA,"Sonata",12.77,10.84,12.44,7.6,3.7,6.7,17.3,16.2,17.9,16.28,2015,9,16,"12:00:00",15.9,-0.0310946974853408,-666.874584479114,0,0,0,0,0,2.30258509299405,0
2015-09-16,NA,NA,NA,NA,NA,"Skeena.Gi3",12.77,10.84,12.44,7.6,3.7,6.7,17.3,16.2,17.9,16.28,2015,9,16,"12:00:00",15.9,-0.0310946974853408,-666.874584479114,0,0,0,0,0,2.30258509299405,0
2015-09-16,NA,NA,NA,NA,NA,"Staccato",12.77,10.84,12.44,7.6,3.7,6.7,17.3,16.2,17.9,16.28,2015,9,16,"12:00:00",15.9,-0.0310946974853408,-666.874584479114,0,0,0,0,0,2.30258509299405,0
2015-09-16,NA,NA,NA,NA,NA,"Skeena.Gi5",12.77,10.84,12.44,7.6,3.7,6.7,17.3,16.2,17.9,16.28,2015,9,16,"12:00:00",15.9,-0.0310946974853408,-666.874584479114,0,0,0,0,0,2.30258509299405,0
2015-09-17,NA,NA,NA,NA,NA,"Sonata",13.29,12.77,10.84,6.7,7.6,3.7,19.1,17.3,16.2,16.29,2015,9,17,"12:00:00",13.9,0.0581736696216328,-665.223667808481,0,0,0,0,0,2.30258509299405,0
2015-09-17,NA,NA,NA,NA,NA,"Skeena.Gi5",13.29,12.77,10.84,6.7,7.6,3.7,19.1,17.3,16.2,16.29,2015,9,17,"12:00:00",13.9,0.0581736696216328,-665.223667808481,0,0,0,0,0,2.30258509299405,0
2015-09-17,NA,NA,NA,NA,NA,"Staccato",13.29,12.77,10.84,6.7,7.6,3.7,19.1,17.3,16.2,16.29,2015,9,17,"12:00:00",13.9,0.0581736696216328,-665.223667808481,0,0,0,0,0,2.30258509299405,0
2015-09-17,NA,NA,NA,NA,NA,"Skeena.Gi3",13.29,12.77,10.84,6.7,7.6,3.7,19.1,17.3,16.2,16.29,2015,9,17,"12:00:00",13.9,0.0581736696216328,-665.223667808481,0,0,0,0,0,2.30258509299405,0
2015-09-17,NA,NA,NA,NA,NA,"Skeena.Gi6",13.29,12.77,10.84,6.7,7.6,3.7,19.1,17.3,16.2,16.29,2015,9,17,"12:00:00",13.9,0.0581736696216328,-665.223667808481,0,0,0,0,0,2.30258509299405,0
2015-09-18,NA,NA,NA,NA,NA,"Sonata",12.86,13.29,12.77,7.1,6.7,7.6,17.9,19.1,17.3,16.29,2015,9,18,"12:00:00",19.1,-1,-669.176477882101,0,0,0,0,0,2.30258509299405,0
2015-09-18,NA,NA,NA,NA,NA,"Skeena.Gi5",12.86,13.29,12.77,7.1,6.7,7.6,17.9,19.1,17.3,16.29,2015,9,18,"12:00:00",19.1,-1,-669.176477882101,0,0,0,0,0,2.30258509299405,0
2015-09-18,NA,NA,NA,NA,NA,"Staccato",12.86,13.29,12.77,7.1,6.7,7.6,17.9,19.1,17.3,16.29,2015,9,18,"12:00:00",19.1,-1,-669.176477882101,0,0,0,0,0,2.30258509299405,0
2015-09-18,NA,NA,NA,NA,NA,"Skeena.Gi6",12.86,13.29,12.77,7.1,6.7,7.6,17.9,19.1,17.3,16.29,2015,9,18,"12:00:00",19.1,-1,-669.176477882101,0,0,0,0,0,2.30258509299405,0
2015-09-18,NA,NA,NA,NA,NA,"Skeena.Gi3",12.86,13.29,12.77,7.1,6.7,7.6,17.9,19.1,17.3,16.29,2015,9,18,"12:00:00",19.1,-1,-669.176477882101,0,0,0,0,0,2.30258509299405,0
2015-09-19,NA,NA,NA,NA,NA,"Sonata",16.23,12.86,13.29,11.6,7.1,6.7,20.2,17.9,19.1,16.3,2015,9,19,"12:00:00",16.4,-0.5,-680.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-19,NA,NA,NA,NA,NA,"Staccato",16.23,12.86,13.29,11.6,7.1,6.7,20.2,17.9,19.1,16.3,2015,9,19,"12:00:00",16.4,-0.5,-680.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-19,NA,NA,NA,NA,NA,"Skeena.Gi5",16.23,12.86,13.29,11.6,7.1,6.7,20.2,17.9,19.1,16.3,2015,9,19,"12:00:00",16.4,-0.5,-680.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-19,NA,NA,NA,NA,NA,"Skeena.Gi3",16.23,12.86,13.29,11.6,7.1,6.7,20.2,17.9,19.1,16.3,2015,9,19,"12:00:00",16.4,-0.5,-680.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-19,NA,NA,NA,NA,NA,"Skeena.Gi6",16.23,12.86,13.29,11.6,7.1,6.7,20.2,17.9,19.1,16.3,2015,9,19,"12:00:00",16.4,-0.5,-680.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-20,NA,NA,NA,NA,NA,"Skeena.Gi5",16.66,16.23,12.86,14.2,11.6,7.1,20.3,20.2,17.9,16.3,2015,9,20,"12:00:00",24.1,-1,-700.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-20,NA,NA,NA,NA,NA,"Skeena.Gi6",16.66,16.23,12.86,14.2,11.6,7.1,20.3,20.2,17.9,16.3,2015,9,20,"12:00:00",24.1,-1,-700.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-20,NA,NA,NA,NA,NA,"Sonata",16.66,16.23,12.86,14.2,11.6,7.1,20.3,20.2,17.9,16.3,2015,9,20,"12:00:00",24.1,-1,-700.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-20,NA,NA,NA,NA,NA,"Staccato",16.66,16.23,12.86,14.2,11.6,7.1,20.3,20.2,17.9,16.3,2015,9,20,"12:00:00",24.1,-1,-700.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-20,NA,NA,NA,NA,NA,"Skeena.Gi3",16.66,16.23,12.86,14.2,11.6,7.1,20.3,20.2,17.9,16.3,2015,9,20,"12:00:00",24.1,-1,-700.568531200604,0,0,0,0,0,2.30258509299405,0
2015-09-21,NA,NA,NA,NA,NA,"Skeena.Gi5",20.61,16.66,16.23,13.2,14.2,11.6,27.3,20.3,20.2,16.31,2015,9,21,"12:00:00",16.8,-0.5,-706.572536397209,0,0,0,0,0,2.30258509299405,0
2015-09-21,NA,NA,NA,NA,NA,"Skeena.Gi6",20.61,16.66,16.23,13.2,14.2,11.6,27.3,20.3,20.2,16.31,2015,9,21,"12:00:00",16.8,-0.5,-706.572536397209,0,0,0,0,0,2.30258509299405,0
2015-09-21,NA,NA,NA,NA,NA,"Sonata",20.61,16.66,16.23,13.2,14.2,11.6,27.3,20.3,20.2,16.31,2015,9,21,"12:00:00",16.8,-0.5,-706.572536397209,0,0,0,0,0,2.30258509299405,0
2015-09-21,NA,NA,NA,NA,NA,"Staccato",20.61,16.66,16.23,13.2,14.2,11.6,27.3,20.3,20.2,16.31,2015,9,21,"12:00:00",16.8,-0.5,-706.572536397209,0,0,0,0,0,2.30258509299405,0
2015-09-21,NA,NA,NA,NA,NA,"Skeena.Gi3",20.61,16.66,16.23,13.2,14.2,11.6,27.3,20.3,20.2,16.31,2015,9,21,"12:00:00",16.8,-0.5,-706.572536397209,0,0,0,0,0,2.30258509299405,0
2015-09-22,NA,NA,NA,NA,NA,"Skeena.Gi5",13.3,20.61,16.66,9.1,13.2,14.2,18.7,27.3,20.3,16.31,2015,9,22,"12:00:00",14.7,0.0133323003900347,-698.170032222139,11.4025042077255,0,11.4025042077255,0,0,2.30258509299405,0
2015-09-22,NA,NA,NA,NA,NA,"Sonata",13.3,20.61,16.66,9.1,13.2,14.2,18.7,27.3,20.3,16.31,2015,9,22,"12:00:00",14.7,0.0133323003900347,-698.170032222139,11.4025042077255,0,11.4025042077255,0,0,2.30258509299405,0
2015-09-22,NA,NA,NA,NA,NA,"Skeena.Gi6",13.3,20.61,16.66,9.1,13.2,14.2,18.7,27.3,20.3,16.31,2015,9,22,"12:00:00",14.7,0.0133323003900347,-698.170032222139,11.4025042077255,0,11.4025042077255,0,0,2.30258509299405,0
2015-09-22,NA,NA,NA,NA,NA,"Staccato",13.3,20.61,16.66,9.1,13.2,14.2,18.7,27.3,20.3,16.31,2015,9,22,"12:00:00",14.7,0.0133323003900347,-698.170032222139,11.4025042077255,0,11.4025042077255,0,0,2.30258509299405,0
2015-09-22,NA,NA,NA,NA,NA,"Skeena.Gi3",13.3,20.61,16.66,9.1,13.2,14.2,18.7,27.3,20.3,16.31,2015,9,22,"12:00:00",14.7,0.0133323003900347,-698.170032222139,11.4025042077255,0,11.4025042077255,0,0,2.30258509299405,0
2015-09-23,51,-8.44,-10.02,-6.75,1.35,"Sonata",10.95,13.3,20.61,4.1,9.1,13.2,18.1,18.7,27.3,16.31,2015,9,23,"12:00:00",16.5,-0.5,-691.230042226893,18.3424942029717,0,18.3424942029717,0,0,2.30258509299405,0
2015-09-23,10,-9.36,-9.67,-6.69,1.54,"Staccato",10.95,13.3,20.61,4.1,9.1,13.2,18.1,18.7,27.3,16.31,2015,9,23,"12:00:00",16.5,-0.5,-691.230042226893,18.3424942029717,0,18.3424942029717,0,0,2.30258509299405,0
2015-09-23,NA,NA,NA,NA,NA,"Skeena.Gi5",10.95,13.3,20.61,4.1,9.1,13.2,18.1,18.7,27.3,16.31,2015,9,23,"12:00:00",16.5,-0.5,-691.230042226893,18.3424942029717,0,18.3424942029717,0,0,2.30258509299405,0
2015-09-23,NA,NA,NA,NA,NA,"Skeena.Gi3",10.95,13.3,20.61,4.1,9.1,13.2,18.1,18.7,27.3,16.31,2015,9,23,"12:00:00",16.5,-0.5,-691.230042226893,18.3424942029717,0,18.3424942029717,0,0,2.30258509299405,0
2015-09-23,NA,NA,NA,NA,NA,"Skeena.Gi6",10.95,13.3,20.61,4.1,9.1,13.2,18.1,18.7,27.3,16.31,2015,9,23,"12:00:00",16.5,-0.5,-691.230042226893,18.3424942029717,0,18.3424942029717,0,0,2.30258509299405,0
2015-09-24,NA,NA,NA,NA,NA,"Sonata",12.62,10.95,13.3,5.3,4.1,9.1,20.7,18.1,18.7,16.3,2015,9,24,"12:00:00",16.6,-0.5,-687.899352039698,21.6731843901671,0,21.6731843901671,0,0,2.30258509299405,0
2015-09-24,NA,NA,NA,NA,NA,"Skeena.Gi5",12.62,10.95,13.3,5.3,4.1,9.1,20.7,18.1,18.7,16.3,2015,9,24,"12:00:00",16.6,-0.5,-687.899352039698,21.6731843901671,0,21.6731843901671,0,0,2.30258509299405,0
2015-09-24,NA,NA,NA,NA,NA,"Staccato",12.62,10.95,13.3,5.3,4.1,9.1,20.7,18.1,18.7,16.3,2015,9,24,"12:00:00",16.6,-0.5,-687.899352039698,21.6731843901671,0,21.6731843901671,0,0,2.30258509299405,0
2015-09-24,NA,NA,NA,NA,NA,"Skeena.Gi6",12.62,10.95,13.3,5.3,4.1,9.1,20.7,18.1,18.7,16.3,2015,9,24,"12:00:00",16.6,-0.5,-687.899352039698,21.6731843901671,0,21.6731843901671,0,0,2.30258509299405,0
2015-09-24,NA,NA,NA,NA,NA,"Skeena.Gi3",12.62,10.95,13.3,5.3,4.1,9.1,20.7,18.1,18.7,16.3,2015,9,24,"12:00:00",16.6,-0.5,-687.899352039698,21.6731843901671,0,21.6731843901671,0,0,2.30258509299405,0
2015-09-25,NA,NA,NA,NA,NA,"Sonata",15.65,12.62,10.95,7.5,5.3,4.1,24.8,20.7,18.1,16.3,2015,9,25,"12:00:00",18.4,-1,-704.492572415768,5.07996401409631,0,5.07996401409631,0,0,2.30258509299405,0
2015-09-25,NA,NA,NA,NA,NA,"Staccato",15.65,12.62,10.95,7.5,5.3,4.1,24.8,20.7,18.1,16.3,2015,9,25,"12:00:00",18.4,-1,-704.492572415768,5.07996401409631,0,5.07996401409631,0,0,2.30258509299405,0
2015-09-25,NA,NA,NA,NA,NA,"Skeena.Gi5",15.65,12.62,10.95,7.5,5.3,4.1,24.8,20.7,18.1,16.3,2015,9,25,"12:00:00",18.4,-1,-704.492572415768,5.07996401409631,0,5.07996401409631,0,0,2.30258509299405,0
2015-09-25,NA,NA,NA,NA,NA,"Skeena.Gi3",15.65,12.62,10.95,7.5,5.3,4.1,24.8,20.7,18.1,16.3,2015,9,25,"12:00:00",18.4,-1,-704.492572415768,5.07996401409631,0,5.07996401409631,0,0,2.30258509299405,0
2015-09-25,NA,NA,NA,NA,NA,"Skeena.Gi6",15.65,12.62,10.95,7.5,5.3,4.1,24.8,20.7,18.1,16.3,2015,9,25,"12:00:00",18.4,-1,-704.492572415768,5.07996401409631,0,5.07996401409631,0,0,2.30258509299405,0
2015-09-26,NA,NA,NA,NA,NA,"Staccato",15.82,15.65,12.62,12.9,7.5,5.3,20.1,24.8,20.7,16.29,2015,9,26,"12:00:00",16.3,-0.5,-702.710560803299,6.86197562656548,0,6.86197562656548,0,0,2.30258509299405,0
2015-09-26,NA,NA,NA,NA,NA,"Skeena.Gi5",15.82,15.65,12.62,12.9,7.5,5.3,20.1,24.8,20.7,16.29,2015,9,26,"12:00:00",16.3,-0.5,-702.710560803299,6.86197562656548,0,6.86197562656548,0,0,2.30258509299405,0
2015-09-26,NA,NA,NA,NA,NA,"Skeena.Gi6",15.82,15.65,12.62,12.9,7.5,5.3,20.1,24.8,20.7,16.29,2015,9,26,"12:00:00",16.3,-0.5,-702.710560803299,6.86197562656548,0,6.86197562656548,0,0,2.30258509299405,0
2015-09-26,NA,NA,NA,NA,NA,"Skeena.Gi3",15.82,15.65,12.62,12.9,7.5,5.3,20.1,24.8,20.7,16.29,2015,9,26,"12:00:00",16.3,-0.5,-702.710560803299,6.86197562656548,0,6.86197562656548,0,0,2.30258509299405,0
2015-09-26,NA,NA,NA,NA,NA,"Sonata",15.82,15.65,12.62,12.9,7.5,5.3,20.1,24.8,20.7,16.29,2015,9,26,"12:00:00",16.3,-0.5,-702.710560803299,6.86197562656548,0,6.86197562656548,0,0,2.30258509299405,0
2015-09-27,NA,NA,NA,NA,NA,"Skeena.Gi3",13.19,15.82,15.65,7,12.9,7.5,17.4,20.1,24.8,16.29,2015,9,27,"12:00:00",14.3,0.0339223918110063,-693.654405087887,15.918131341978,0,15.918131341978,0,0,2.30258509299405,0
2015-09-27,NA,NA,NA,NA,NA,"Sonata",13.19,15.82,15.65,7,12.9,7.5,17.4,20.1,24.8,16.29,2015,9,27,"12:00:00",14.3,0.0339223918110063,-693.654405087887,15.918131341978,0,15.918131341978,0,0,2.30258509299405,0
2015-09-27,NA,NA,NA,NA,NA,"Skeena.Gi6",13.19,15.82,15.65,7,12.9,7.5,17.4,20.1,24.8,16.29,2015,9,27,"12:00:00",14.3,0.0339223918110063,-693.654405087887,15.918131341978,0,15.918131341978,0,0,2.30258509299405,0
2015-09-27,NA,NA,NA,NA,NA,"Skeena.Gi5",13.19,15.82,15.65,7,12.9,7.5,17.4,20.1,24.8,16.29,2015,9,27,"12:00:00",14.3,0.0339223918110063,-693.654405087887,15.918131341978,0,15.918131341978,0,0,2.30258509299405,0
2015-09-27,NA,NA,NA,NA,NA,"Staccato",13.19,15.82,15.65,7,12.9,7.5,17.4,20.1,24.8,16.29,2015,9,27,"12:00:00",14.3,0.0339223918110063,-693.654405087887,15.918131341978,0,15.918131341978,0,0,2.30258509299405,0
2015-09-28,NA,NA,NA,NA,NA,"Skeena.Gi5",10.88,13.19,15.82,3.6,7,12.9,18.6,17.4,20.1,16.28,2015,9,28,"12:00:00",14.4,0.0284511615690839,-686.471166343861,23.1013700860034,0,23.1013700860034,0,0,2.30258509299405,0
2015-09-28,NA,NA,NA,NA,NA,"Staccato",10.88,13.19,15.82,3.6,7,12.9,18.6,17.4,20.1,16.28,2015,9,28,"12:00:00",14.4,0.0284511615690839,-686.471166343861,23.1013700860034,0,23.1013700860034,0,0,2.30258509299405,0
2015-09-28,NA,NA,NA,NA,NA,"Sonata",10.88,13.19,15.82,3.6,7,12.9,18.6,17.4,20.1,16.28,2015,9,28,"12:00:00",14.4,0.0284511615690839,-686.471166343861,23.1013700860034,0,23.1013700860034,0,0,2.30258509299405,0
2015-09-28,NA,NA,NA,NA,NA,"Skeena.Gi6",10.88,13.19,15.82,3.6,7,12.9,18.6,17.4,20.1,16.28,2015,9,28,"12:00:00",14.4,0.0284511615690839,-686.471166343861,23.1013700860034,0,23.1013700860034,0,0,2.30258509299405,0
2015-09-28,NA,NA,NA,NA,NA,"Skeena.Gi3",10.88,13.19,15.82,3.6,7,12.9,18.6,17.4,20.1,16.28,2015,9,28,"12:00:00",14.4,0.0284511615690839,-686.471166343861,23.1013700860034,0,23.1013700860034,0,0,2.30258509299405,0
2015-09-29,NA,NA,NA,NA,NA,"Skeena.Gi6",10.66,10.88,13.19,5.1,3.6,7,16.9,18.6,17.4,16.27,2015,9,29,"12:00:00",15.5,-0.0187571804057787,-676.299707377314,33.2728290525505,0,33.2728290525505,0,0,2.30258509299405,0
2015-09-29,NA,NA,NA,NA,NA,"Skeena.Gi3",10.66,10.88,13.19,5.1,3.6,7,16.9,18.6,17.4,16.27,2015,9,29,"12:00:00",15.5,-0.0187571804057787,-676.299707377314,33.2728290525505,0,33.2728290525505,0,0,2.30258509299405,0
2015-09-29,NA,NA,NA,NA,NA,"Sonata",10.66,10.88,13.19,5.1,3.6,7,16.9,18.6,17.4,16.27,2015,9,29,"12:00:00",15.5,-0.0187571804057787,-676.299707377314,33.2728290525505,0,33.2728290525505,0,0,2.30258509299405,0
2015-09-29,NA,NA,NA,NA,NA,"Skeena.Gi5",10.66,10.88,13.19,5.1,3.6,7,16.9,18.6,17.4,16.27,2015,9,29,"12:00:00",15.5,-0.0187571804057787,-676.299707377314,33.2728290525505,0,33.2728290525505,0,0,2.30258509299405,0
2015-09-29,NA,NA,NA,NA,NA,"Staccato",10.66,10.88,13.19,5.1,3.6,7,16.9,18.6,17.4,16.27,2015,9,29,"12:00:00",15.5,-0.0187571804057787,-676.299707377314,33.2728290525505,0,33.2728290525505,0,0,2.30258509299405,0
2015-09-30,23,-6.98,-9.13,-5.73,1.19,"Skeena.Gi3",11.23,10.66,10.88,5.3,5.1,3.6,18.4,16.9,18.6,16.26,2015,9,30,"12:00:00",16.7,-0.5,-670.06606103219,39.5064753976753,0,39.5064753976753,0,0,2.30258509299405,0
2015-09-30,49,-9.16,-11.25,-7.26,1.6,"Sonata",11.23,10.66,10.88,5.3,5.1,3.6,18.4,16.9,18.6,16.26,2015,9,30,"12:00:00",16.7,-0.5,-670.06606103219,39.5064753976753,0,39.5064753976753,0,0,2.30258509299405,0
2015-09-30,20,-6.58,-9.15,-5.43,1.63,"Skeena.Gi5",11.23,10.66,10.88,5.3,5.1,3.6,18.4,16.9,18.6,16.26,2015,9,30,"12:00:00",16.7,-0.5,-670.06606103219,39.5064753976753,0,39.5064753976753,0,0,2.30258509299405,0
2015-09-30,21,-9.83,-11.53,-5.68,2.33,"Staccato",11.23,10.66,10.88,5.3,5.1,3.6,18.4,16.9,18.6,16.26,2015,9,30,"12:00:00",16.7,-0.5,-670.06606103219,39.5064753976753,0,39.5064753976753,0,0,2.30258509299405,0
2015-09-30,24,-7.77,-9.92,-5.92,1.77,"Skeena.Gi6",11.23,10.66,10.88,5.3,5.1,3.6,18.4,16.9,18.6,16.26,2015,9,30,"12:00:00",16.7,-0.5,-670.06606103219,39.5064753976753,0,39.5064753976753,0,0,2.30258509299405,0
2015-10-01,NA,NA,NA,NA,NA,"Skeena.Gi3",12.63,11.23,10.66,6.4,5.3,5.1,19.3,18.4,16.9,16.24,2015,10,1,"12:00:00",17.9,-0.5,-668.454941024384,41.1175954054808,0,41.1175954054808,0,0,2.30258509299405,0
2015-10-01,NA,NA,NA,NA,NA,"Staccato",12.63,11.23,10.66,6.4,5.3,5.1,19.3,18.4,16.9,16.24,2015,10,1,"12:00:00",17.9,-0.5,-668.454941024384,41.1175954054808,0,41.1175954054808,0,0,2.30258509299405,0
2015-10-01,NA,NA,NA,NA,NA,"Skeena.Gi5",12.63,11.23,10.66,6.4,5.3,5.1,19.3,18.4,16.9,16.24,2015,10,1,"12:00:00",17.9,-0.5,-668.454941024384,41.1175954054808,0,41.1175954054808,0,0,2.30258509299405,0
2015-10-01,NA,NA,NA,NA,NA,"Skeena.Gi6",12.63,11.23,10.66,6.4,5.3,5.1,19.3,18.4,16.9,16.24,2015,10,1,"12:00:00",17.9,-0.5,-668.454941024384,41.1175954054808,0,41.1175954054808,0,0,2.30258509299405,0
2015-10-01,NA,NA,NA,NA,NA,"Sonata",12.63,11.23,10.66,6.4,5.3,5.1,19.3,18.4,16.9,16.24,2015,10,1,"12:00:00",17.9,-0.5,-668.454941024384,41.1175954054808,0,41.1175954054808,0,0,2.30258509299405,0
2015-10-02,NA,NA,NA,NA,NA,"Skeena.Gi3",13.54,12.63,11.23,7.2,6.4,5.3,20.2,19.3,18.4,16.23,2015,10,2,"12:00:00",13.2,0.110979976908479,-666.547886905062,43.0246495248028,0,43.0246495248028,0,0,2.30258509299405,0
2015-10-02,NA,NA,NA,NA,NA,"Skeena.Gi5",13.54,12.63,11.23,7.2,6.4,5.3,20.2,19.3,18.4,16.23,2015,10,2,"12:00:00",13.2,0.110979976908479,-666.547886905062,43.0246495248028,0,43.0246495248028,0,0,2.30258509299405,0
2015-10-02,NA,NA,NA,NA,NA,"Sonata",13.54,12.63,11.23,7.2,6.4,5.3,20.2,19.3,18.4,16.23,2015,10,2,"12:00:00",13.2,0.110979976908479,-666.547886905062,43.0246495248028,0,43.0246495248028,0,0,2.30258509299405,0
2015-10-02,NA,NA,NA,NA,NA,"Staccato",13.54,12.63,11.23,7.2,6.4,5.3,20.2,19.3,18.4,16.23,2015,10,2,"12:00:00",13.2,0.110979976908479,-666.547886905062,43.0246495248028,0,43.0246495248028,0,0,2.30258509299405,0
2015-10-02,NA,NA,NA,NA,NA,"Skeena.Gi6",13.54,12.63,11.23,7.2,6.4,5.3,20.2,19.3,18.4,16.23,2015,10,2,"12:00:00",13.2,0.110979976908479,-666.547886905062,43.0246495248028,0,43.0246495248028,0,0,2.30258509299405,0
2015-10-03,NA,NA,NA,NA,NA,"Skeena.Gi5",11.57,13.54,12.63,7.2,7.2,6.4,14.7,20.2,19.3,16.21,2015,10,3,"12:00:00",13.8,0.0648684250333078,-660.571582917774,49.0009535120904,0,49.0009535120904,0,0,2.30258509299405,0
2015-10-03,NA,NA,NA,NA,NA,"Sonata",11.57,13.54,12.63,7.2,7.2,6.4,14.7,20.2,19.3,16.21,2015,10,3,"12:00:00",13.8,0.0648684250333078,-660.571582917774,49.0009535120904,0,49.0009535120904,0,0,2.30258509299405,0
2015-10-03,NA,NA,NA,NA,NA,"Skeena.Gi3",11.57,13.54,12.63,7.2,7.2,6.4,14.7,20.2,19.3,16.21,2015,10,3,"12:00:00",13.8,0.0648684250333078,-660.571582917774,49.0009535120904,0,49.0009535120904,0,0,2.30258509299405,0
2015-10-03,NA,NA,NA,NA,NA,"Skeena.Gi6",11.57,13.54,12.63,7.2,7.2,6.4,14.7,20.2,19.3,16.21,2015,10,3,"12:00:00",13.8,0.0648684250333078,-660.571582917774,49.0009535120904,0,49.0009535120904,0,0,2.30258509299405,0
2015-10-03,NA,NA,NA,NA,NA,"Staccato",11.57,13.54,12.63,7.2,7.2,6.4,14.7,20.2,19.3,16.21,2015,10,3,"12:00:00",13.8,0.0648684250333078,-660.571582917774,49.0009535120904,0,49.0009535120904,0,0,2.30258509299405,0
2015-10-04,NA,NA,NA,NA,NA,"Skeena.Gi5",11.98,11.57,13.54,8.8,7.2,7.2,15.6,14.7,20.2,16.2,2015,10,4,"12:00:00",14,0.0517398506701974,-647.926285246334,61.6462511835305,0,61.6462511835305,0,0,2.30258509299405,0
2015-10-04,NA,NA,NA,NA,NA,"Skeena.Gi6",11.98,11.57,13.54,8.8,7.2,7.2,15.6,14.7,20.2,16.2,2015,10,4,"12:00:00",14,0.0517398506701974,-647.926285246334,61.6462511835305,0,61.6462511835305,0,0,2.30258509299405,0
2015-10-04,NA,NA,NA,NA,NA,"Skeena.Gi3",11.98,11.57,13.54,8.8,7.2,7.2,15.6,14.7,20.2,16.2,2015,10,4,"12:00:00",14,0.0517398506701974,-647.926285246334,61.6462511835305,0,61.6462511835305,0,0,2.30258509299405,0
2015-10-04,NA,NA,NA,NA,NA,"Sonata",11.98,11.57,13.54,8.8,7.2,7.2,15.6,14.7,20.2,16.2,2015,10,4,"12:00:00",14,0.0517398506701974,-647.926285246334,61.6462511835305,0,61.6462511835305,0,0,2.30258509299405,0
2015-10-04,NA,NA,NA,NA,NA,"Staccato",11.98,11.57,13.54,8.8,7.2,7.2,15.6,14.7,20.2,16.2,2015,10,4,"12:00:00",14,0.0517398506701974,-647.926285246334,61.6462511835305,0,61.6462511835305,0,0,2.30258509299405,0
2015-10-05,NA,NA,NA,NA,NA,"Skeena.Gi5",10.32,11.98,11.57,5.9,8.8,7.2,15.8,15.6,14.7,16.18,2015,10,5,"12:00:00",12.7,0.158079173904546,-633.840241235183,75.7322951946822,0,75.7322951946822,0,0,2.30258509299405,0
2015-10-05,NA,NA,NA,NA,NA,"Skeena.Gi3",10.32,11.98,11.57,5.9,8.8,7.2,15.8,15.6,14.7,16.18,2015,10,5,"12:00:00",12.7,0.158079173904546,-633.840241235183,75.7322951946822,0,75.7322951946822,0,0,2.30258509299405,0
2015-10-05,NA,NA,NA,NA,NA,"Skeena.Gi6",10.32,11.98,11.57,5.9,8.8,7.2,15.8,15.6,14.7,16.18,2015,10,5,"12:00:00",12.7,0.158079173904546,-633.840241235183,75.7322951946822,0,75.7322951946822,0,0,2.30258509299405,0
2015-10-05,NA,NA,NA,NA,NA,"Staccato",10.32,11.98,11.57,5.9,8.8,7.2,15.8,15.6,14.7,16.18,2015,10,5,"12:00:00",12.7,0.158079173904546,-633.840241235183,75.7322951946822,0,75.7322951946822,0,0,2.30258509299405,0
